Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
8.62047E+17,09/05/2017,8:50:01 PM,Eastern Standard Time,amazon,"Today only, save big on the ECOVACS DEEBOT M88 Robotic Vacuum Cleaner  http://amzn.to/2qZ37Lv  pic.twitter.com/BvIhtLZsri",4,14,33,
8.62043E+17,09/05/2017,8:32:36 PM,Eastern Standard Time,amazon,"@THEJATMN Well, NOBODY wants M&M's to melt in your hand! That would be downright wrong! Glad we could fulfill your sweet tooth. <Emoji: Winking face><Emoji: Candy><Emoji: Lollipop><Emoji: Chocolate bar>",1,0,1,
8.62013E+17,09/05/2017,6:35:54 PM,Eastern Standard Time,amazon,@brittnhanks Still better than waiting in line at the store! <Emoji: Winking face> #shopfromthecouch ^NC,0,0,1,#shopfromthecouch
8.61975E+17,09/05/2017,4:03:01 PM,Eastern Standard Time,amazon,"Little luxuries for home, just in time for Mother's Day  http://amzn.to/2qj4t6r  pic.twitter.com/cNTWAs0fLX",5,13,30,
8.61974E+17,09/05/2017,3:59:31 PM,Eastern Standard Time,amazon,"@Furrville2 With only 182 days in 6 months, we're totally impressed! It sounds like you just took the weekends off!",1,0,1,
8.6197E+17,09/05/2017,3:42:00 PM,Eastern Standard Time,amazon,@ChandaReads You should be honored! Here in the internet world Crazy Cat Lady is one of the highest titles you can hold. <Emoji: Cat face>,1,0,1,
8.61814E+17,08/05/2017,5:23:53 AM,Eastern Standard Time,amazon,"@spam54 Aw, thanks Justin! We're jealous of your lovely beaches, wildlife, and surrounding vegetation. Perhaps it's a trade-off? <Emoji: Palm tree><Emoji: Palm tree><Emoji: Palm tree>",0,0,1,
8.61719E+17,08/05/2017,11:05:02 PM,Eastern Standard Time,amazon,Got a tech savvy mom? Make sure she's covered this Mother's Day.  http://amzn.to/2qj2ZZV  pic.twitter.com/F8IFlAAqXX,9,19,43,
8.61718E+17,08/05/2017,11:01:28 PM,Eastern Standard Time,amazon,@ProdByFRESCO We're just trying to match the speed of your hard drive! <Emoji: Grinning face with smiling eyes>,1,1,0,
8.61712E+17,08/05/2017,10:38:00 PM,Eastern Standard Time,amazon,"@VideoManChris Whilst thou wait, let us aid in keeping you entertained. Send forth your identity thusly:  http://amzn.to/2qjA7Rg ",0,0,0,
8.61704E+17,08/05/2017,10:05:09 PM,Eastern Standard Time,amazon,"PSA: Finals are here! Back,back, back it up.  http://amzn.to/2poGqOx  pic.twitter.com/Bv1jr33yQL",11,43,92,
8.61681E+17,08/05/2017,8:35:10 PM,Eastern Standard Time,amazon,"Twitch Prime members, run into @RuneScape while you still can and claim your in-game loot!  http://amzn.to/2qKNObM  pic.twitter.com/Umowbuq689",2,14,31,
8.61665E+17,08/05/2017,7:30:04 PM,Eastern Standard Time,amazon,"Hit the books, don't let the books hit you!  http://amzn.to/2qicjxe  pic.twitter.com/T7kz1Txl8y",8,16,45,
8.61624E+17,08/05/2017,4:50:57 PM,Eastern Standard Time,amazon,".@Marvel Comics titles are now in Prime Reading, with classic comics like Captain America, Star Wars, and X-Men.  http://amzn.to/2pP8P4g  pic.twitter.com/qoZn7KrxV3",9,25,72,
8.61434E+17,07/05/2017,4:12:07 AM,Eastern Standard Time,amazon,"@JemWilson84 But we <Emoji: Heavy red heart> you, Jemma! We didn't mean it! We even have a lovely pizza dress for you! <Emoji: Slice of pizza><Emoji: Slice of pizza><Emoji: Slice of pizza> pic.twitter.com/B0RRfpUaSN",2,0,8,
8.61424E+17,07/05/2017,3:34:51 AM,Eastern Standard Time,amazon,@AtlanticAloha Sundays are made for laziness! Glad we could facilitate in all your beverage needs. <Emoji: Person raising both hands in celebration><Emoji: Winking face>,2,0,1,
8.61375E+17,07/05/2017,12:20:56 AM,Eastern Standard Time,amazon,"@VideoManChris Heed my words! If thou dost wish to wait for August, the lighting will come to you! #Mjölnir4life  http://amzn.to/2qQoKxf ",2,1,1,#Mjölnir4life
8.61373E+17,07/05/2017,12:12:26 AM,Eastern Standard Time,amazon,@iiozhyhernandez Do you mean something like this:  http://amzn.to/2pRrM65 ? <Emoji: Face with tears of joy><Emoji: Smiling face with halo>,1,1,1,
8.61372E+17,07/05/2017,12:07:51 AM,Eastern Standard Time,amazon,@BGLoper Sometimes we're just looking for a deep (dish) understanding. Maybe we just want to meatza real you! <Emoji: Slice of pizza>,1,0,1,
8.6137E+17,07/05/2017,11:58:00 PM,Eastern Standard Time,amazon,"@VideoManChris But are you worthy to weld the great Mjolnir? If you can carry the weight, we like this one: http://amzn.to/2qeYUGb ",1,2,1,
8.61331E+17,07/05/2017,9:26:29 PM,Eastern Standard Time,amazon,"@RileyBartolomeo We're glad you enjoyed it, Riley! We're always working on new content for people to enjoy. <Emoji: Heavy red heart><Emoji: Heavy red heart>",0,1,3,
8.61271E+17,07/05/2017,5:27:01 PM,Eastern Standard Time,amazon,@gopoeyo You know we've got your back <Emoji: Smiling face with sunglasses>,0,0,2,
8.61261E+17,07/05/2017,4:45:30 PM,Eastern Standard Time,amazon,@MaryG0401 How exciting! There's no better way to enjoy the rest of your weekend. <Emoji: Open book>,1,0,2,
8.61083E+17,06/05/2017,5:01:00 AM,Eastern Standard Time,amazon,"@blovelace Roses are red, violets are blue, buying poetry for your fiance, what a sweet thing to do. <Emoji: Heavy red heart><Emoji: Rose><Emoji: Tulip>",1,9,6,
8.6108E+17,06/05/2017,4:46:27 AM,Eastern Standard Time,amazon,"@michaelllclark Ssshhhh... Keep it down. We've made it this long, don't blow our cover now!",0,0,1,
8.61056E+17,06/05/2017,3:13:24 AM,Eastern Standard Time,amazon,"@reyford1 We request permission to come aboard, sir, to delivery you a stack of complete & utter awesomeness. <Emoji: Face with tears of joy><Emoji: Ship><Emoji: Face with tears of joy>",2,0,0,
8.6099E+17,06/05/2017,10:51:27 PM,Eastern Standard Time,amazon,@ElmoKMB Act now and you can also get comfy filler paper your cat can lounge on. <Emoji: Cat face with tears of joy><Emoji: Package>,0,1,1,
8.60986E+17,06/05/2017,10:35:02 PM,Eastern Standard Time,amazon,It's time to slam now <Emoji: Basketball>  http://amzn.to/2qKzZXZ  pic.twitter.com/ZxENJkeGue,13,29,106,
8.60963E+17,06/05/2017,9:02:00 PM,Eastern Standard Time,amazon,@S_Langguth #CATurday,0,0,1,#CATurday
8.6071E+17,05/05/2017,4:18:27 AM,Eastern Standard Time,amazon,@CinCity8503 We think saying the word Tupperware alone means you're adulting pretty hard! <Emoji: Face with tears of joy><Emoji: Flexed biceps><Emoji: Hundred points symbol>,0,0,2,
8.60646E+17,05/05/2017,12:00:55 AM,Eastern Standard Time,amazon,"“…by about the 18 month mark we were at the point where we were doing close to $150,000 a month.” Sell on Amazon:  http://amzn.to/stories  pic.twitter.com/kjlxGkkRGT",9,18,43,
8.60625E+17,05/05/2017,10:37:28 PM,Eastern Standard Time,amazon,Get yours before they Argon.  http://amzn.to/2q8X1Ln  pic.twitter.com/8Rm8H6xEZF,16,21,89,
8.60569E+17,05/05/2017,6:58:31 PM,Eastern Standard Time,amazon,@Qtee028 Thank you! We <Emoji: Heavy red heart> to hear that! Can you tell us your favorite benefit of Amazon Prime? <Emoji: Smiling face with smiling eyes>,0,0,0,
8.60543E+17,05/05/2017,5:15:01 PM,Eastern Standard Time,amazon,Who is Groot? <Emoji: Thinking face> #guardiansofthegalaxyvol2 http://amzn.to/2q7Finc  pic.twitter.com/EOxS0QLf2n,14,35,162,#guardiansofthegalaxyvol2
8.60367E+17,04/05/2017,5:33:33 AM,Eastern Standard Time,amazon,@jerseykelliec We love you too! <Emoji: Heavy red heart>,1,0,2,
8.60363E+17,04/05/2017,5:16:29 AM,Eastern Standard Time,amazon,"You'll have to excuse us for a ""mewment,"" this is just too cute! <Emoji: Smiling face with heart-shaped eyes>",0,0,4,
8.60283E+17,04/05/2017,12:01:00 AM,Eastern Standard Time,amazon,A college guy starts selling audio gear online and finds resounding success. Become an entrepreneur on Amazon today:  http://amzn.to/stories  pic.twitter.com/AtaO3O0m8R,8,16,53,
8.60268E+17,04/05/2017,11:00:01 PM,Eastern Standard Time,amazon,"@May_Bel_89 Aw! <Emoji: Heavy red heart> Our love for our customers is like our love for cake, unending!",0,1,3,
8.6026E+17,04/05/2017,10:27:56 PM,Eastern Standard Time,amazon,Live everyday like it's Life Day #MayThe4thBeWithYou pic.twitter.com/6em58dLC0Z,4,59,170,#MayThe4thBeWithYou
8.60258E+17,04/05/2017,10:20:28 PM,Eastern Standard Time,amazon,"@zStormGamerPCMR We're so glad you're enjoying it, thank you for letting us know!",1,0,0,
8.60245E+17,04/05/2017,9:30:01 PM,Eastern Standard Time,amazon,That's no moon... it's a popcorn maker. #StarWarsDay  http://amzn.to/2q42IKg  pic.twitter.com/CpVqRLn9ay,8,75,215,#StarWarsDay
8.60242E+17,04/05/2017,9:17:57 PM,Eastern Standard Time,amazon,@oliviacappel We've got some ideas up our sleeves. Please provide us with your details here:  http://amzn.to/2qF4qyZ ,3,0,1,
8.60223E+17,04/05/2017,8:03:01 PM,Eastern Standard Time,amazon,"*Darth Vader voice* I find your lack of delicious, blended drinks disturbing. #StarWarsDay  http://amzn.to/2qJHyNV  pic.twitter.com/FTmjITycrQ",4,19,48,#StarWarsDay
8.60217E+17,04/05/2017,7:37:30 PM,Eastern Standard Time,amazon,"@ES_FTW We'll always treat you well, don't you forget it! <Emoji: Winking face>",0,1,3,
8.60217E+17,04/05/2017,7:36:55 PM,Eastern Standard Time,amazon,@oliviacappel I think we''re going to need a bigger box! ;),1,0,1,
8.60199E+17,04/05/2017,6:26:31 PM,Eastern Standard Time,amazon,"<Emoji: Sparkles><Emoji: Sparkles><Emoji: Sparkles><Emoji: Sparkles>And it will be the cleanest, most sparkling home in all the land!! <Emoji: Sparkles><Emoji: Sparkles><Emoji: Sparkles><Emoji: Sparkles>",0,0,0,
8.60146E+17,04/05/2017,2:55:15 PM,Eastern Standard Time,amazon,It’s not wise to upset a Wookiee. Give your Wookiee a cookie! #MayThe4thBeWithYou  http://amzn.to/2qDALG6  pic.twitter.com/iq3UT3YmKc,6,22,71,#MayThe4thBeWithYou
8.59959E+17,03/05/2017,2:33:29 AM,Eastern Standard Time,amazon,Those are so cute! She will be the prettiest flower in the park! <Emoji: Cherry blossom><Emoji: Hibiscus>,0,0,0,
8.59915E+17,03/05/2017,11:38:31 PM,Eastern Standard Time,amazon,"""After I removed my perfectly sliced fresh pineapple I drank the juice from the shell. Awesome!"" #AmazonReviews  http://amzn.to/2qB1qDx  pic.twitter.com/SxRxsmrkAZ",11,30,113,#AmazonReviews
8.59888E+17,03/05/2017,9:52:29 PM,Eastern Standard Time,amazon,@johnlo229 Thanks but only because we have the best customers!,0,0,2,
8.59885E+17,03/05/2017,9:36:55 PM,Eastern Standard Time,amazon,@fergie_waggie We believe in any stat of mind this would be a solid purchase! <Emoji: Winking face>,1,0,1,
8.59867E+17,03/05/2017,8:29:01 PM,Eastern Standard Time,amazon,@jaret2113 Here's where we must disagree. We're pretty sure you're the best! Don't deny it! <Emoji: Winking face>,0,0,12,
8.59857E+17,03/05/2017,7:46:54 PM,Eastern Standard Time,amazon,"""Besides its cute to watch it flow."" #AmazonReviews  http://amzn.to/2py6E4p  pic.twitter.com/pTk1X5TJ3j",9,23,109,#AmazonReviews
8.59815E+17,03/05/2017,5:00:09 PM,Eastern Standard Time,amazon,"Twitch Prime members, make sure to grab your MyTEAM Pack in @NBA2K and show us your cards!  http://amzn.to/2piBrRm  pic.twitter.com/vB5WSYbAvy",2,15,21,
8.598E+17,03/05/2017,4:00:01 PM,Eastern Standard Time,amazon,"Twitch Prime members, get in-game loot in @SWTOR  and take to the stars!  http://amzn.to/2p5Vstp  pic.twitter.com/xvsGnkoW8o",9,37,96,
8.59788E+17,03/05/2017,3:15:01 PM,Eastern Standard Time,amazon,"Mom's best friend and her better half needs something this Mother's Day, too.  http://amzn.to/2pp8Ye5  pic.twitter.com/2ixxbpifO3",4,13,32,
8.5978E+17,03/05/2017,2:42:28 PM,Eastern Standard Time,amazon,@sam_clementine_ Time to get ready to rev up your engines into the Danger Zone! <Emoji: Airplane> <Emoji: Multiple musical notes>,0,0,1,
8.5977E+17,03/05/2017,2:00:02 PM,Eastern Standard Time,amazon,"Spring cleaning twice a day, everyday! <Emoji: Tulip><Emoji: Sparkles>  http://amzn.to/2pueBI6  pic.twitter.com/Jh7sKn5Psl",3,16,41,
8.59643E+17,02/05/2017,5:35:56 AM,Eastern Standard Time,amazon,"@HesAtYoWindow Aww, you're making us blush! <Emoji: Smiling face with smiling eyes> On a serious note: thank you for the love, it truly means so much to us!",0,0,1,
8.59624E+17,02/05/2017,4:20:02 AM,Eastern Standard Time,amazon,@nolby_ Yup. pic.twitter.com/uqGkwtOzBQ,0,1,2,
8.59602E+17,02/05/2017,2:52:26 AM,Eastern Standard Time,amazon,@smokinjm Get your DJ on!,0,0,1,
8.59598E+17,02/05/2017,2:39:54 AM,Eastern Standard Time,amazon,"@NYCtoCincy There's definitely a lot of silliness in the show! Thankfully, we have tons of other options if you don't fall in <Emoji: Heavy red heart> with it. <Emoji: Winking face>",0,0,0,
8.59596E+17,02/05/2017,2:29:24 AM,Eastern Standard Time,amazon,"@NYCtoCincy So what did you think, watching the End of the World? Cassandra's a hoot! We hope you continue to enjoy <Emoji: Winking face><Emoji: Television><Emoji: Film frames>",1,0,0,
8.59565E+17,02/05/2017,12:25:28 AM,Eastern Standard Time,amazon,"@FROlicious09 Hmm, we can't send you a boyfriend, but here's the next best thing:  http://amzn.to/2qvYb0d . <Emoji: Grinning face with smiling eyes><Emoji: Winking face>",1,1,1,
8.59547E+17,02/05/2017,11:15:29 PM,Eastern Standard Time,amazon,@AgnesGarbowska #efficientadultingftw <Emoji: Face savouring delicious food><Emoji: Face savouring delicious food><Emoji: Dog face>,0,0,0,#efficientadultingftw
8.59538E+17,02/05/2017,10:39:00 PM,Eastern Standard Time,amazon,"@GeersArt Correct us if we're wrong, it seems like to us ""Morphing Grid"" trumps ""The Force""?",0,0,9,
8.59523E+17,02/05/2017,9:40:28 PM,Eastern Standard Time,amazon,"We love you like cats love boxes, @goatdelI! pic.twitter.com/EqshTEiLxH",11,42,187,
8.59249E+17,01/05/2017,3:31:56 AM,Eastern Standard Time,amazon,@lafcreative We hope you've cleared some room in your schedule to take that tour of the Magic Kingdom!,1,0,2,
8.59248E+17,01/05/2017,3:28:00 AM,Eastern Standard Time,amazon,@RJOidtman These are the cutest book covers we have ever seen! You clearly have great taste!,0,0,2,
8.59248E+17,01/05/2017,3:25:53 AM,Eastern Standard Time,amazon,@CISN_Jack The feeling is mutual! <Emoji: Heavy red heart>,0,1,3,
8.59247E+17,01/05/2017,3:24:29 AM,Eastern Standard Time,amazon,"@Jamieleigh303 Sometimes life is like a romantic comedy, except there's no romance and it's just us laughing at our own jokes. <Emoji: Face with tears of joy> <Emoji: Heavy red heart>  ^EN",0,0,1,
8.59247E+17,01/05/2017,3:23:27 AM,Eastern Standard Time,amazon,@ginaaaat Shamelessly <Emoji: Face with tears of joy> ^EN,0,1,2,
8.59247E+17,01/05/2017,3:23:27 AM,Eastern Standard Time,amazon,"@OklaStina ""Go ahead, make my millennium.""",0,0,2,
8.59241E+17,01/05/2017,3:01:29 AM,Eastern Standard Time,amazon,"@JoDtw Let us help you out, in case it doesn't work! Just complete this form:  http://amzn.to/2qrQg3T ",0,0,0,
8.59171E+17,01/05/2017,10:20:25 PM,Eastern Standard Time,amazon,@JoDtw You may not be watching something from their approved list. We suggest this show:  http://amzn.to/2qr3he8  <Emoji: Winking face> <Emoji: Grinning cat face with smiling eyes>,1,1,0,
8.59167E+17,01/05/2017,10:06:53 PM,Eastern Standard Time,amazon,"@JoDtw Do your cats have a plastic deficiency, or has your remote been exposed to catnip recently?",1,0,0,
8.59161E+17,01/05/2017,9:40:32 PM,Eastern Standard Time,amazon,@Skiddlywinks Well we flushed away a perfectly good opportunity for a pun! Thanks to you & @LindsayLuFoScho for not letting it go to waste!,1,1,3,
8.5909E+17,01/05/2017,5:00:10 PM,Eastern Standard Time,amazon,"Twitch Prime members, get Breach & Clear for free right now with your Twitch Prime membership!  http://amzn.to/2q08HQ7  pic.twitter.com/jJdRIckbnE",10,22,31,
8.5889E+17,30/04/2017,3:44:28 AM,Eastern Standard Time,amazon,@AdrielColon The future is here! <Emoji: Grinning face with smiling eyes>,2,0,1,
8.58854E+17,30/04/2017,1:22:24 AM,Eastern Standard Time,amazon,E-Ink is like...Etch-a-Sketch magic! (No animals or children were hurt in production of this technological marvel.),0,0,0,
8.58848E+17,30/04/2017,12:58:54 AM,Eastern Standard Time,amazon,@NYCtoCincy We promise it gets better. Don't judge by the pilot alone! It's....as the Doctor would say...Fantastic!,0,0,1,
8.58819E+17,30/04/2017,11:04:26 PM,Eastern Standard Time,amazon,@ElainaHadj This is sort of a big deal! We hope it's <Emoji: Heavy red heart> at first order!,0,0,1,
8.5879E+17,30/04/2017,9:08:28 PM,Eastern Standard Time,amazon,@S3V3NNDS1NN We're glad to hear it! Thank you so much for the shout out!,0,0,2,
8.58779E+17,30/04/2017,8:23:25 PM,Eastern Standard Time,amazon,@jordanreyn What a purr-fect way to spend your Sunday! <Emoji: Cat face>,0,1,1,
8.58748E+17,30/04/2017,6:19:53 PM,Eastern Standard Time,amazon,"@Hihanteki With this, you'll never be too slow when grating!! <Emoji: Smiling face with open mouth and tightly-closed eyes>",0,0,1,
8.58743E+17,30/04/2017,6:00:01 PM,Eastern Standard Time,amazon,You'd be hard-pressed to find a cheese grater cuter than this hedgehog:  http://amzn.to/2qgAEjV  pic.twitter.com/4QBgDTrc9z,18,50,160,
8.58718E+17,30/04/2017,4:22:27 PM,Eastern Standard Time,amazon,@thecatinberlin We love seeing those Gentlecats in bow ties! Have a great Sunday!,0,0,1,
8.58667E+17,30/04/2017,12:59:54 PM,Eastern Standard Time,amazon,@billstuker We love it when we make adulting easier! Glad we saved you some time and energy. :),0,1,0,
8.58476E+17,29/04/2017,12:22:00 AM,Eastern Standard Time,amazon,"@mormonvoodoo “It’s me, it’s me, it’s DDP!”",0,0,1,
8.58475E+17,29/04/2017,12:18:00 AM,Eastern Standard Time,amazon,@BlackBerry_Mama <Emoji: Smiling face with heart-shaped eyes> I'm glad we made it official!,0,0,2,
8.58447E+17,29/04/2017,10:26:00 PM,Eastern Standard Time,amazon,"@BScottChristmas Did you hear the news that Willie Nelson died last night? We heard he was hit by a car, he was playing On the Road Again!",2,0,1,
8.58441E+17,29/04/2017,10:01:04 PM,Eastern Standard Time,amazon,An FIT grad gives up her brick & mortar to find success selling online. Become an entrepreneur on Amazon today:  http://amzn.to/stories  pic.twitter.com/sIJQuDiHC3,7,19,37,
8.58365E+17,29/04/2017,5:00:02 PM,Eastern Standard Time,amazon,.@robdelaney says nothing is off-limits on Catastrophe. “But we’re never trying to be edgy for edgy’s sake.”  http://amzn.to/2oQrxVa  pic.twitter.com/2ExRqAxt5Q,4,9,57,
8.58329E+17,29/04/2017,2:35:01 PM,Eastern Standard Time,amazon,Let her know you appreciate alllll the work she does. Create custom a #MothersDay gift with #AmazonPrints  http://bit.ly/amznprint  pic.twitter.com/YpwuWgEj1G,7,25,48,"#MothersDay,#AmazonPrints"
8.58162E+17,28/04/2017,3:31:30 AM,Eastern Standard Time,amazon,"@ddaversa That's music to our ears! <Emoji: Multiple musical notes> Thanks, Dario! <Emoji: Heavy red heart>",0,0,1,
8.58098E+17,28/04/2017,11:17:11 PM,Eastern Standard Time,amazon,"""I started in a one-bedroom apartment with a credit card. So if I can do it, you can do it."" Sell on Amazon today:  http://amzn.to/stories  pic.twitter.com/yoHcSF6q90",11,24,62,
8.58049E+17,28/04/2017,8:05:02 PM,Eastern Standard Time,amazon,"""Then we has a race to see who could cash the most cars. Grandpa LOST!!!"" #AmazonReviews  http://amzn.to/2pcNvVB  pic.twitter.com/PlaR7Vqtum",7,21,39,#AmazonReviews
